,image_name,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber,bottleneck_dir,shoes-secondary-color-none
622,static/Clothes/Shoes/shoes1558.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1558.jpg.txt,0
623,static/Clothes/Shoes/shoes1559.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,bottlenecks/Clothes/Shoes/shoes1559.jpg.txt,1
624,static/Clothes/Shoes/shoes156.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes156.jpg.txt,1
625,static/Clothes/Shoes/shoes1560.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1560.jpg.txt,0
626,static/Clothes/Shoes/shoes1561.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1561.jpg.txt,0
627,static/Clothes/Shoes/shoes1562.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1562.jpg.txt,1
628,static/Clothes/Shoes/shoes1563.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1563.jpg.txt,1
629,static/Clothes/Shoes/shoes1564.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1564.jpg.txt,1
630,static/Clothes/Shoes/shoes1565.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,bottlenecks/Clothes/Shoes/shoes1565.jpg.txt,0
631,static/Clothes/Shoes/shoes1566.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1566.jpg.txt,1
632,static/Clothes/Shoes/shoes1567.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1567.jpg.txt,1
633,static/Clothes/Shoes/shoes1568.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1568.jpg.txt,0
634,static/Clothes/Shoes/shoes1569.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1569.jpg.txt,1
635,static/Clothes/Shoes/shoes157.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes157.jpg.txt,1
636,static/Clothes/Shoes/shoes1570.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1570.jpg.txt,0
637,static/Clothes/Shoes/shoes1571.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1571.jpg.txt,1
638,static/Clothes/Shoes/shoes1572.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1572.jpg.txt,1
639,static/Clothes/Shoes/shoes1573.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1573.jpg.txt,0
640,static/Clothes/Shoes/shoes1574.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1574.jpg.txt,0
641,static/Clothes/Shoes/shoes1575.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1575.jpg.txt,1
642,static/Clothes/Shoes/shoes1576.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1576.jpg.txt,0
643,static/Clothes/Shoes/shoes1577.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1577.jpg.txt,0
644,static/Clothes/Shoes/shoes1578.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1578.jpg.txt,0
645,static/Clothes/Shoes/shoes1579.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1579.jpg.txt,0
646,static/Clothes/Shoes/shoes158.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes158.jpg.txt,0
647,static/Clothes/Shoes/shoes1580.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1580.jpg.txt,1
648,static/Clothes/Shoes/shoes1581.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1581.jpg.txt,0
649,static/Clothes/Shoes/shoes1582.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1582.jpg.txt,0
650,static/Clothes/Shoes/shoes1583.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1583.jpg.txt,0
651,static/Clothes/Shoes/shoes1584.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1584.jpg.txt,0
652,static/Clothes/Shoes/shoes1585.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1585.jpg.txt,0
653,static/Clothes/Shoes/shoes1586.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1586.jpg.txt,1
654,static/Clothes/Shoes/shoes1587.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,bottlenecks/Clothes/Shoes/shoes1587.jpg.txt,0
655,static/Clothes/Shoes/shoes1588.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1588.jpg.txt,0
656,static/Clothes/Shoes/shoes1589.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1589.jpg.txt,1
657,static/Clothes/Shoes/shoes159.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes159.jpg.txt,0
658,static/Clothes/Shoes/shoes1590.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,bottlenecks/Clothes/Shoes/shoes1590.jpg.txt,1
659,static/Clothes/Shoes/shoes1591.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1591.jpg.txt,1
660,static/Clothes/Shoes/shoes1592.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1592.jpg.txt,1
661,static/Clothes/Shoes/shoes1593.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1593.jpg.txt,0
662,static/Clothes/Shoes/shoes1594.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1594.jpg.txt,0
663,static/Clothes/Shoes/shoes1595.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1595.jpg.txt,0
664,static/Clothes/Shoes/shoes1596.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1596.jpg.txt,0
665,static/Clothes/Shoes/shoes1597.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1597.jpg.txt,0
666,static/Clothes/Shoes/shoes1598.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1598.jpg.txt,0
667,static/Clothes/Shoes/shoes1599.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1599.jpg.txt,0
668,static/Clothes/Shoes/shoes16.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes16.jpg.txt,1
669,static/Clothes/Shoes/shoes160.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes160.jpg.txt,1
670,static/Clothes/Shoes/shoes1600.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1600.jpg.txt,1
671,static/Clothes/Shoes/shoes1601.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1601.jpg.txt,0
672,static/Clothes/Shoes/shoes1602.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1602.jpg.txt,0
673,static/Clothes/Shoes/shoes1603.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1603.jpg.txt,0
674,static/Clothes/Shoes/shoes1604.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1604.jpg.txt,1
675,static/Clothes/Shoes/shoes1605.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1605.jpg.txt,1
676,static/Clothes/Shoes/shoes1606.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,bottlenecks/Clothes/Shoes/shoes1606.jpg.txt,0
677,static/Clothes/Shoes/shoes1607.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1607.jpg.txt,1
678,static/Clothes/Shoes/shoes1608.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1608.jpg.txt,0
679,static/Clothes/Shoes/shoes1609.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1609.jpg.txt,0
680,static/Clothes/Shoes/shoes161.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes161.jpg.txt,1
681,static/Clothes/Shoes/shoes1610.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1610.jpg.txt,0
682,static/Clothes/Shoes/shoes1611.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1611.jpg.txt,1
683,static/Clothes/Shoes/shoes1612.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1612.jpg.txt,0
684,static/Clothes/Shoes/shoes1613.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1613.jpg.txt,1
685,static/Clothes/Shoes/shoes1614.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1614.jpg.txt,0
686,static/Clothes/Shoes/shoes1615.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1615.jpg.txt,0
687,static/Clothes/Shoes/shoes1616.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1616.jpg.txt,0
688,static/Clothes/Shoes/shoes1617.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1617.jpg.txt,0
689,static/Clothes/Shoes/shoes1618.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1618.jpg.txt,0
690,static/Clothes/Shoes/shoes1619.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1619.jpg.txt,0
691,static/Clothes/Shoes/shoes162.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes162.jpg.txt,1
692,static/Clothes/Shoes/shoes1620.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1620.jpg.txt,1
693,static/Clothes/Shoes/shoes1621.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1621.jpg.txt,1
694,static/Clothes/Shoes/shoes1622.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1622.jpg.txt,0
695,static/Clothes/Shoes/shoes1623.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1623.jpg.txt,1
696,static/Clothes/Shoes/shoes1624.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1624.jpg.txt,0
697,static/Clothes/Shoes/shoes1625.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1625.jpg.txt,0
698,static/Clothes/Shoes/shoes1626.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1626.jpg.txt,0
699,static/Clothes/Shoes/shoes1627.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1627.jpg.txt,1
700,static/Clothes/Shoes/shoes1628.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1628.jpg.txt,0
701,static/Clothes/Shoes/shoes1629.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1629.jpg.txt,0
702,static/Clothes/Shoes/shoes163.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes163.jpg.txt,1
703,static/Clothes/Shoes/shoes1630.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1630.jpg.txt,0
704,static/Clothes/Shoes/shoes1631.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1631.jpg.txt,0
705,static/Clothes/Shoes/shoes1632.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1632.jpg.txt,0
706,static/Clothes/Shoes/shoes1633.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1633.jpg.txt,0
707,static/Clothes/Shoes/shoes1634.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1634.jpg.txt,0
708,static/Clothes/Shoes/shoes1635.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,bottlenecks/Clothes/Shoes/shoes1635.jpg.txt,0
709,static/Clothes/Shoes/shoes1636.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,bottlenecks/Clothes/Shoes/shoes1636.jpg.txt,0
710,static/Clothes/Shoes/shoes1637.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1637.jpg.txt,1
